ID_REF	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
1554768_a_at	8.17399392	8.745455772	8.251803512	8.789271556	8.246585317	8.241946935	7.728565532	9.071354313	8.396273036	8.675789001	9.441397116	8.818392873	9.061144875	9.168139075	8.019366293	8.945567202	5.349928718	8.306694553	9.049305416	6.481071894	8.13243184	8.585896963	8.935103098	8.0708746	8.951477901	8.393861944	8.592712145	8.654598434	6.880405421	7.804519751	8.435533471	7.582152276	6.974377735	9.523367068	9.61131517	8.366657073	7.70976128	8.15090201	9.151730598	7.244891644	8.527139319	7.507167748	8.732794882	8.949694483	8.641908199	7.889293495	8.03327674	8.393154953	9.484516726	8.609959723	8.502742628	8.63220503	5.597340964	8.807672235	7.374102937	8.260510593	9.207927005	9.246424832	8.571669874	8.418296285	9.027371645	9.094782724
1554769_at	5.180790317	3.588420025	4.277537408	4.919391501	3.657386575	4.234303115	5.250419784	2.901282606	5.743490235	5.736973805	4.490976334	4.928532787	3.824793923	4.923674122	4.143089035	4.858090547	4.738442502	4.942941922	3.183362808	5.160421726	5.320892748	4.23571142	4.514640766	5.55576435	5.417736757	4.210485	4.654850627	4.354766982	5.147460901	4.363957361	4.823027583	5.751856633	4.882594014	3.253436356	3.971751906	4.079587623	3.729974384	5.571280586	3.974425628	5.148724012	4.869322364	5.386158145	5.146856935	5.207163585	4.873341647	5.014713969	5.204503012	3.971949934	4.756413229	4.815962389	5.979801146	4.086588854	4.64403296	5.250621103	4.223499315	5.693640559	5.250992063	4.720931982	5.381411754	6.356503381	4.899392636	5.8004642
1554770_x_at	5.370245495	3.471182284	4.601695573	4.979355211	3.823298291	4.930224878	5.383774627	2.544198338	5.872583021	5.59814069	4.786931929	5.297331666	3.872259354	5.068053996	4.143875758	4.739080551	4.813916981	5.36070056	3.442710046	5.662323654	5.214226552	4.211784961	4.780515302	5.242045354	5.452133207	4.460289908	5.12011637	4.468903108	5.164957312	4.843482792	5.02821217	5.894067035	4.779830436	3.437486423	4.40754068	4.366619828	4.506013192	5.411760761	4.102904758	5.238233288	5.059740034	4.975992514	5.295167174	5.122069945	4.945589353	5.048922029	5.168455489	3.913469015	4.963130884	4.930586508	5.972003271	3.971933052	5.135609829	5.045591195	4.590054626	5.379629224	4.783431132	5.067705205	5.421271133	6.154339602	5.046899586	5.654541131
1554771_at	3.619583285	3.032484239	3.197706691	3.105275519	3.294492916	3.98880746	3.444334473	3.563617478	3.795761311	3.323231577	3.250241474	3.3256024	3.321344773	3.184337514	3.502519981	3.592867686	3.805362272	3.260783574	3.305916606	3.660993967	3.822431129	3.486095239	3.419311409	4.085686563	3.711676762	3.123670882	3.491781107	3.530562893	3.430754879	3.726352392	3.394974718	3.838540383	3.513193819	3.367527688	3.397427552	3.407116594	2.995011884	4.164360398	3.389031379	3.311951803	3.593656319	3.802082686	3.554529752	3.297415367	3.436651967	3.375581002	4.132939639	3.794770744	3.624395865	3.474453272	3.399471675	2.827894191	3.295322331	3.320687476	3.275015938	3.26199642	3.501284575	3.654023201	3.115274786	3.791354782	3.153186903	3.198672228
1554772_at	3.293309655	3.326241881	3.720808266	3.44216981	3.263755764	3.294040839	3.469763633	3.116965141	3.272933384	3.355003206	3.14310918	3.53187672	3.007070779	3.359716649	3.771613971	3.134065649	3.32122727	3.372607511	3.146497159	3.564502695	3.216220534	3.428569005	3.198037553	3.245316394	3.329208017	3.305966835	3.187888677	3.577646238	3.87514364	3.189702933	3.441882969	3.445133648	3.063883582	3.394733043	3.017447985	3.438189564	3.445048141	3.052270189	3.313821231	3.353699905	3.316704408	3.225064326	3.348552078	2.998781223	3.290059459	3.863653411	3.316844889	3.336465696	3.309501735	3.347615862	3.268211866	3.492945793	3.221833184	3.282828408	3.403904441	3.713630684	3.600030342	3.32243149	2.994877361	3.276501108	3.485256125	3.630669477
1554773_at	3.848845062	3.679771934	3.778918802	3.409812486	3.439309344	3.829271515	3.491538022	3.635217403	3.676789663	3.667921422	3.995005034	3.545473002	3.745860591	3.562376075	3.78825648	3.682371652	3.725951057	3.54410224	3.651826227	4.190472386	3.684608423	3.81368587	3.625690668	3.606102018	3.567494437	3.939613379	3.444140425	3.87579755	3.77425834	3.351877747	3.563452188	3.898800274	3.584964729	3.852184114	3.804757657	3.745860591	3.73074173	3.69930247	3.929477057	3.583115609	3.621771274	3.473350927	3.591933992	3.604933608	3.613628026	4.149692381	3.79160897	3.357347492	3.833206446	3.706478737	3.822803059	3.871543619	3.616305781	3.639556343	3.764991971	3.612846798	3.834459879	3.873892896	3.816236416	3.730605324	3.314062836	3.528603195
1554774_at	4.319708468	4.595577939	4.381626471	4.865724431	4.740167056	4.213388373	5.027849062	4.709524129	4.718007257	5.145927474	5.104175144	4.458733845	4.687476783	5.025806637	4.48640161	4.158720128	4.455250064	4.82423418	4.932945911	4.517280385	4.865496685	4.998649626	4.562172384	4.426809234	5.058338416	4.41861653	4.991011958	4.834789013	4.658047759	4.309021502	4.624341844	4.397167628	4.511216247	4.862071452	5.547951683	4.396027585	4.606730624	5.512151257	4.828760092	4.610087266	5.190476636	4.1375094	5.139526129	4.789728078	4.633030169	4.582904948	4.428668344	4.889833114	5.106994916	4.694553288	4.920898652	4.828997754	3.96360478	5.108281335	4.749733017	4.676597535	4.325802049	4.880718122	4.514918282	5.110531516	4.957495625	4.526957817
1554776_at	2.935350266	2.914222169	2.98353439	3.031164563	2.963929747	3.143769285	2.723261215	2.954128056	2.793432355	2.875829935	2.812915898	2.808031495	2.785101177	2.667058567	2.89253533	2.917504997	2.873492347	2.952230317	2.831534222	3.061199016	3.02232077	2.983685825	2.815291102	2.716689683	2.87891839	2.969170818	2.918878657	3.014802039	2.977310588	2.79470377	2.967528091	2.896022077	2.911929172	2.681552648	3.107742656	3.074186746	2.961183379	2.763460974	2.897869783	2.863682519	2.87005775	2.942833945	3.216301473	2.853246253	2.606774452	2.878835009	2.751775007	2.779869388	2.604741772	2.813677057	2.905205696	3.0432993	2.827887634	3.168618653	3.00472128	2.816806398	3.035153202	2.919800907	2.782572273	2.914091896	2.747720712	2.816227018
1554777_at	2.975408878	2.940374376	2.931162832	3.280182199	3.124116538	3.206509261	3.117954815	3.067313893	2.99778415	3.059278158	3.002317379	2.923597531	2.935299951	3.383841605	2.88741419	2.997711583	3.095223377	2.834266097	3.001321293	2.826478795	2.936059946	2.939532574	2.855262322	3.039650763	2.987073116	2.923518655	3.126817241	3.075698287	3.10306784	2.802989085	2.863337826	2.812001227	2.913960076	2.675990408	3.05458894	2.97906241	2.978007824	2.9134613	3.20341878	2.934322842	3.120208154	2.964207385	2.88741419	3.236747854	2.851792703	3.173125661	3.121262744	3.081153515	2.770077096	2.87459878	2.979662148	3.081649177	2.922960835	2.958793696	3.057949291	2.839875876	3.304307154	2.941248374	3.063030632	2.964573082	2.89893675	3.123546579
1554778_at	2.983070132	2.788887797	2.590941975	2.676704763	2.566736887	2.687603248	2.697937812	2.712306959	2.695162664	2.926668858	2.841433684	2.950226695	2.590941975	2.662008991	2.396411839	2.692755021	2.659853269	2.635150129	2.752530477	2.698514334	2.418606438	2.882016125	2.850784411	2.715712356	2.613779574	2.660777345	2.788036958	2.94377673	2.494845822	2.661328479	2.635162595	2.567472972	2.550481848	2.770268802	2.599928607	2.780372802	2.786812029	2.849969352	2.786848289	2.673684425	2.784032774	2.671639545	2.698856741	2.647295748	2.661735265	2.768186869	2.623716531	2.610878041	2.604741772	2.804980743	2.660663603	3.061962038	2.782126737	2.561649939	2.696018771	2.933738407	2.602427512	2.673957303	2.810770105	2.583263578	2.757620503	2.826309989
1554779_s_at	3.091347531	3.198860898	3.158206148	3.023686296	3.148145321	2.95304146	2.921116075	3.048990293	2.819154751	3.229349075	3.166063915	3.05458894	2.763766559	2.980840032	3.024653211	2.749017177	3.038815846	2.916208408	3.363184795	2.828619587	3.007872965	3.78164392	3.294629226	3.07999803	3.019792817	3.080104336	3.406157497	3.208692001	2.864854579	2.995973507	3.063325498	3.071930161	2.899582172	3.0771294	3.071537208	2.911730375	3.030286677	2.809555334	2.986075981	2.948892443	2.931121539	3.271896656	3.063351237	2.877636487	2.960413626	2.835811439	3.013286609	3.007951792	3.148386222	3.228237953	3.010144184	2.92028408	3.202578621	3.291660994	3.060304445	2.868991963	2.730354444	2.947821919	2.753443889	3.077099516	3.096195521	2.903255798
1554780_a_at	4.647141557	5.489796108	4.754052701	4.860563174	4.76020232	4.471835155	4.609807374	4.448668761	4.577508345	4.866993988	4.941378081	4.741175594	5.331373009	4.987136403	4.847450135	4.676597535	4.70503688	4.69678257	5.389759615	4.375681579	4.753749589	4.949788161	4.795804322	4.505509774	4.893212604	4.440868262	5.218327781	4.335153426	4.607200381	4.754857174	4.320756724	4.829118395	4.39841264	4.899974719	4.862395196	4.786350623	4.586756852	4.707683956	4.779646958	4.662017851	4.39848798	4.285763032	4.839608116	4.593521059	4.987189548	4.811317161	4.371652833	4.776946118	4.739327426	4.707098508	4.863804877	4.755363698	4.280893505	4.84614159	4.601329727	4.560614083	5.065993537	4.594485161	4.891498785	4.964321406	4.901943783	4.543866876
1554781_at	2.827889001	3.129449936	2.982198996	2.937828637	2.860670585	2.901763845	2.947361182	5.85355873	3.443613968	3.109674337	3.359743213	3.464154098	3.013407343	3.657406646	5.714263036	5.288451231	2.867630978	4.583848382	2.867630978	4.302605599	3.903098547	2.964788408	3.895337553	3.298133488	3.13216533	3.04034313	2.946823975	2.924046824	3.893817356	4.749172259	3.467147203	4.315572992	3.269403089	3.925195682	3.07117507	3.864817849	2.915287177	3.469077391	4.61558133	2.819055782	4.474869879	3.846164071	2.971193893	2.997273314	4.894039614	3.007053762	2.922542558	4.710500033	3.247262987	3.244095401	5.044288756	3.423198252	2.890298647	3.037782982	2.726975662	4.018631619	4.166557137	3.306470317	2.920886318	3.205998871	3.693034093	4.143417747
1554782_at	4.178802255	4.161861664	4.624729829	4.325881099	4.395246061	4.263451311	4.30834802	4.456506657	4.322174996	4.173861061	4.348578781	4.25260621	4.32282044	4.24822514	4.7107937	4.227221184	4.129129285	4.491294088	4.367436812	4.284367051	4.167702424	4.507794803	4.469128017	4.201312169	4.524731067	4.430474682	4.53460854	4.43472635	4.498264971	4.261544836	4.225942175	4.401112613	4.323527837	4.275288384	4.309711878	4.493336683	3.987467977	4.225127765	4.537812235	4.19348533	4.395539308	4.221111399	4.724736827	4.459925783	4.23421637	4.273094826	3.999606433	4.132780945	4.48699099	4.422473359	4.596670739	4.400012376	4.515338282	4.334919941	4.346630696	4.254381075	4.31227847	4.349994153	4.209723782	4.122721351	4.191914227	4.120747759
1554783_s_at	3.899323828	3.42244166	3.805720774	3.92543875	3.639346353	3.756865158	3.716322056	3.659403449	3.527146881	3.709852891	3.744873792	3.589036897	3.75479729	3.682122951	3.713218052	3.409821133	3.374505499	3.324658653	4.518398354	3.740614532	3.521951938	4.080067041	3.845939366	3.588830338	3.859845445	3.616689172	3.990664765	3.559717012	3.755919882	3.588744755	3.557260165	3.958863224	3.387394105	3.343931659	3.571294321	3.953294106	3.903004256	3.630547905	3.641740214	3.293985978	3.91450135	3.710188413	3.830948662	3.455918369	3.352614508	3.538431591	3.537973705	3.794574387	3.538217926	3.666049571	3.787108688	3.395821738	3.450062348	3.620923081	3.667347662	3.246265848	3.361606235	3.985403099	3.489185637	3.938794131	3.275312755	3.674648049
1554784_at	2.763728618	2.578285757	2.847524196	2.742881164	2.809679348	3.055305219	3.011733343	2.573522904	2.724260285	2.845563033	2.759105773	3.529956455	2.779434932	2.820595711	2.849209431	2.989132582	2.825487568	2.726433813	2.892495119	2.899811879	2.853538884	2.740635326	2.926368445	2.770601787	2.983056105	3.020913485	2.864969822	2.751118627	2.915042754	2.665877867	2.844229984	2.948419262	3.130141102	2.977228355	3.01214272	2.977992794	2.567961119	2.918023903	3.241704647	2.723141649	2.835910839	3.030241336	3.196632722	2.773860766	2.957123533	2.56586163	2.970775948	2.730985112	2.915686507	2.836121228	3.033059293	3.400258863	2.722126244	2.970056598	3.135385143	3.170351915	2.730354444	2.640368028	2.712751092	2.913219986	2.70667755	2.662451618
1554785_at	3.170845015	3.311510948	3.41827578	3.125194939	3.169349375	2.831690426	2.916409101	3.605265803	3.049767066	3.120833756	3.207859839	2.790118456	3.14369766	3.018684762	3.084970946	3.436021492	2.996263814	3.144534001	3.402125311	2.829726155	3.248917182	3.349491426	3.045280702	2.836644745	3.274602346	2.911160237	3.043835365	3.114088491	2.942599695	3.176122144	3.079058315	2.960830183	2.868855807	3.231715115	3.190037161	3.051196105	3.117897275	2.966225924	2.983746275	2.905558923	2.858402735	2.883701006	3.000131463	2.954713254	2.916942902	3.178579136	3.047707835	2.702695053	3.328157244	2.843169978	2.614707684	3.050846101	2.71108517	3.231071646	3.672297904	2.948490432	3.021582699	3.005399832	3.28871014	3.324413045	3.118448194	3.017745877
1554786_at	2.795452504	2.669463184	3.106723029	3.173806184	2.67246841	2.841035279	2.938573642	3.038162348	2.723559814	2.699508487	2.713741659	2.945449649	2.587437949	2.77028639	2.950110898	2.823675386	3.110315618	2.965090539	2.839011278	2.992441164	2.617044233	2.736911868	2.773051025	2.78936737	2.947616109	2.763603382	2.735898367	2.891123227	2.953105838	2.797936384	2.89224495	2.799501401	2.971245169	2.617682365	2.840529689	2.828466616	2.811821361	2.639427718	2.946283889	2.795182255	2.819491922	2.754155927	2.966158188	2.799179239	2.959144381	3.069605183	2.57798458	2.650719106	2.663960753	3.016325584	2.737199924	2.862087626	3.203470453	2.696691964	2.834014162	2.566171302	2.682867403	2.874061934	2.559106988	2.804678668	2.936147286	2.69487295
1554787_at	2.827492463	2.775773211	3.108269342	3.255275869	3.05529051	3.179162744	3.188101492	3.05529051	2.832919644	3.05835164	2.642742749	2.891774667	2.925067473	3.039302807	3.380162224	2.909688736	2.940327862	3.124342695	3.115779614	3.10990935	3.123003164	3.081575693	3.01923795	3.110154215	3.043592691	3.52523158	3.076005363	2.86277113	3.372155304	2.851467895	3.073775976	3.051662038	2.867460394	3.30588029	3.034662695	3.519578485	2.963840906	2.918196586	2.926733069	2.856763347	3.10693836	3.271324362	3.065244777	2.915002472	3.032683251	3.219213196	2.89481271	3.449581221	3.110209803	3.129878107	3.016268071	3.170842923	3.179706768	3.098894427	3.242039111	3.197846468	3.109786308	2.844601499	3.014018646	2.741981408	2.897856072	3.062631383
1554789_a_at	2.697101708	3.010235689	3.00234717	2.608654427	2.934148923	2.877291662	3.324616044	3.406709535	2.984652193	2.832434966	2.913960076	3.019889434	3.171287903	2.783862111	2.968020223	3.991379647	3.111273546	2.814304922	2.84539818	2.980265669	2.912302982	4.167035123	3.029632748	4.005976612	3.050830278	3.113396164	2.839181054	2.886055375	2.747386083	3.09549385	2.918384387	2.732685529	3.312096951	2.703675388	2.912302982	2.623165221	3.040276718	4.510603652	2.96263075	2.805468203	2.990463072	2.83252881	3.130163735	2.851314733	3.478802498	3.176821197	3.476111266	3.021349068	2.983069205	3.372305703	2.853473628	3.00300679	3.335183178	2.712028027	2.626752334	3.566537836	2.805468203	2.875092348	3.520395335	3.120534595	2.761329855	3.333396028
1554790_at	3.419502301	2.813095852	3.519535243	3.42941338	3.509532632	3.266846673	3.260221346	3.215222034	3.302423014	3.339758734	3.471182284	3.024278549	3.362340206	3.080615934	3.816286194	3.309817565	3.260218366	3.195467461	3.398994003	3.4075283	3.1012535	3.277019591	3.30758851	3.564753542	3.38221045	3.217326518	2.958605892	3.4168943	3.018754765	3.554435893	3.079349306	3.444673811	3.069526111	3.319035697	3.290150448	3.279026902	3.110592923	3.503451558	3.232322543	3.19531205	3.716145866	3.113501855	3.307096583	2.958065687	3.033762407	3.224968152	3.034356931	3.067340171	3.142581113	3.441899544	3.401439444	3.149841748	3.22998028	3.13216533	3.224244098	3.769000951	3.351536879	3.271996852	3.057939997	3.368089405	3.215854842	3.358472015
1554791_a_at	3.956398926	3.298486791	3.472005683	3.998985099	3.434762514	3.378260963	3.558466745	3.499787215	4.168908512	3.863952871	3.45846455	3.285987619	3.32707839	3.375354442	4.749160488	4.013474475	3.531493401	3.719522834	3.071812734	3.688837825	3.251633023	3.472670407	3.189246823	4.240634704	3.956581635	3.517284353	3.618318761	3.532834911	4.079263449	4.278770695	4.445592281	3.36375441	3.621934307	4.496279674	4.154731596	3.866016902	3.517454551	4.248805068	3.888840803	3.428004747	4.402784501	3.775946523	3.690728616	3.365100743	3.785571747	4.484764156	3.048075963	3.849437713	3.240377774	3.68405547	4.298937007	4.281610599	3.487307048	4.133888346	3.693765097	4.043032004	3.241748897	3.636698573	3.647419549	4.093166001	3.600503208	3.897518556
1554793_at	2.519660295	2.640978323	2.594772285	2.532128521	2.613367421	2.726667751	2.550542856	2.626214025	2.660588381	2.741882331	2.753823082	2.516820874	3.12635975	2.732098695	2.745703944	2.558689141	2.644221622	2.81085241	2.956192472	2.554374678	2.580580069	2.400858313	2.604741772	2.593593207	2.753723371	2.732974831	2.784068345	2.771865178	2.446318981	2.594182746	2.55039109	2.63755996	2.643035605	2.584788385	2.538135694	2.500805897	2.765910076	2.562233565	2.338959949	2.430676094	2.619967751	2.728410408	2.675239477	2.630030549	2.571781836	2.514459856	2.473052895	2.540201001	2.443457077	2.528473335	2.594182746	2.601337152	2.483697234	2.368989513	2.672894427	2.631787379	2.365350881	2.481566344	2.875571786	2.511476025	2.43498703	2.445664622
1554794_a_at	2.938035113	4.799149507	3.302634254	3.269456847	3.71918028	3.892922304	3.35639338	3.530914445	3.622799733	3.317834975	3.870605822	3.647604081	4.446930954	3.762023216	3.783740949	3.419849691	3.099857666	3.371579147	5.795015063	3.354704931	3.507767812	3.756467686	3.392098921	3.371599947	3.648900574	3.230483805	3.632025954	3.538228713	3.031960778	3.404143081	3.255182505	2.941695253	3.315829623	3.599016798	3.438717783	3.508392239	3.64808962	3.202135189	3.832718286	3.235223389	3.304981353	3.370255617	3.238888662	3.567460619	3.294652366	2.9927439	3.188915459	3.503344581	3.158859752	3.323850001	3.526681498	3.956067799	2.887500867	3.205052405	3.610784632	2.785968639	3.836523021	3.119871094	3.207193243	3.650758751	3.328373046	3.338101476
1554795_a_at	6.617715782	6.561766022	6.413224048	6.746050457	7.082292628	6.572185322	6.337985203	6.344407676	6.655376541	6.90479579	6.346359938	6.906911899	6.396970888	6.756607585	6.654761363	6.824415039	7.510406951	6.576366022	5.921807099	7.470277952	6.805388349	6.371866707	6.875321296	6.70150153	6.668305046	6.638318185	6.85860469	6.577319947	6.858668052	7.914274156	6.949786595	6.870965283	6.696917294	5.866476384	6.762854414	6.915996898	6.461941924	7.112886097	5.671149751	7.264831675	6.736279317	7.063566505	6.860935972	6.810283432	7.031687771	5.457117283	7.358339409	7.04073274	6.58116864	6.27260291	6.544555714	5.880147165	7.242317737	6.815645738	6.878517679	6.49766829	5.89590543	6.666392535	6.259292988	7.034378999	6.050380863	7.291784471
1554796_at	3.469110363	3.282545407	3.618310492	3.442096786	3.669394955	3.818983911	3.656671647	3.712545598	3.41187628	3.286561442	3.89525506	3.563773315	3.706312972	3.662049329	3.549003248	3.477520772	3.574703722	3.762391539	3.851315713	3.537648902	3.580274946	3.968403365	3.557429759	3.469110363	3.86708855	3.779627506	3.349526324	3.968931518	3.321863222	3.387385344	3.867667695	3.523771002	3.451772323	3.539462291	3.659013328	3.501915917	3.728464831	3.473680471	3.746120162	3.642027183	3.270217696	3.316183029	3.497638417	3.460492149	3.611246349	3.570412345	3.455020743	3.39342808	3.718975053	3.460492149	3.416202085	3.874935727	3.598092651	3.613543235	3.893891921	3.736208154	3.640291446	3.651493141	3.560810954	3.621204512	3.563967159	3.562073848
1554797_at	2.74133654	2.962900544	2.638431567	2.692627986	2.671236227	2.73029371	2.863660952	3.29509563	2.52867502	2.869577874	2.768798548	3.085344611	2.712584697	2.885964979	3.012961613	2.738050769	2.747158434	2.965863506	2.823608272	2.645660093	2.769237014	2.860564653	2.4981444	2.657756225	2.544372057	2.947093065	2.831443644	2.841732487	2.759925934	2.788899052	2.922393006	2.911360483	2.54423131	2.55021956	2.603533076	2.782838245	2.795450398	2.769189384	2.998768464	2.636878979	2.781728886	2.675156524	2.860823744	2.572050514	2.769470812	2.916579168	3.128824674	2.946171118	2.786363872	2.701313281	2.644728266	2.640267244	2.797121038	3.038849035	2.73219095	2.95906181	3.035153202	2.743978822	3.063076333	2.817225376	2.566908001	2.920671866
1554798_at	3.618386266	3.66748122	3.645068929	3.749316521	3.525528261	3.692200388	3.662240291	3.718411389	3.552887768	3.817877043	3.791875453	3.525329169	3.664626643	3.822473258	3.703199583	3.438063509	3.803681768	3.34814182	3.651319598	3.641686967	3.735513231	3.713692268	3.710577849	3.439820376	3.67477243	3.622731316	3.675127668	3.736829689	3.445327528	3.517834464	3.493440267	3.608210689	3.729723441	3.596138269	3.652023198	3.761876331	3.675411985	3.525476431	3.859026113	3.581578677	3.547360269	3.408534026	3.926534764	3.603883647	3.710913967	3.610630255	3.46218225	3.663641867	3.746462765	3.830972904	3.904273094	4.016604402	3.621720005	3.572716834	3.694780582	3.882180051	3.821829663	3.461517122	3.386538726	3.621287401	3.44717215	3.728571706
1554800_at	3.198822625	3.125611725	3.472079125	3.39662058	3.23800227	3.325275774	2.980076391	2.837733151	3.055240225	3.237958826	2.985576422	3.129241234	3.182426256	3.078174051	3.367722846	2.988092005	2.72181526	3.382539751	3.553679333	3.11654557	3.287060239	3.216585826	3.017321646	2.896161772	3.395635979	3.147118569	3.320312644	3.386723963	3.174734136	3.093323074	2.937921194	3.193310937	3.063502527	3.225712129	3.219779504	3.344189324	3.054132253	3.034920103	3.28482464	3.451426826	3.023970434	3.105357476	3.272776277	2.999554899	3.149809179	3.220036445	3.173266782	2.923620102	3.445703144	3.0278076	3.295276137	3.050199703	3.177082519	3.019902673	3.015759415	3.074555025	3.11241996	3.166248725	2.841265464	3.035153202	3.036095672	2.979284302
1554801_at	2.741066971	2.797144146	2.933002005	2.6591918	2.963285852	3.120369306	2.774506938	2.812571227	2.769971382	2.990590161	2.777710886	2.72223327	2.952432121	2.964817476	2.845125879	2.916656961	2.914341025	2.692310672	3.175144876	2.703965696	2.948679772	2.903038426	2.754809417	3.091347531	2.962365963	2.928527884	3.050400473	2.896980365	2.939500781	2.916100302	2.924737025	3.065067473	3.064558309	2.838400156	2.610088519	3.062743528	2.940010823	2.762750952	2.792538822	2.781600168	3.05703704	2.748208671	2.841575411	2.86358404	2.896980365	2.826257314	2.699525644	2.852390743	2.918367148	2.915674758	2.923950347	2.801479115	2.685800916	3.254575518	2.85944633	2.738732957	2.986015647	2.675807136	2.780912022	2.614368211	2.897955217	2.874188564
1554803_s_at	3.573988287	3.546933409	3.635250123	3.839075032	3.79275732	4.722155984	3.674810811	6.184070029	3.898800274	3.605609259	3.521726988	3.354192924	3.720862466	3.555949333	3.892741471	5.633162606	3.774078731	3.877619693	3.552861616	3.809964115	3.86620322	3.739116912	3.583827113	3.880663393	4.799591234	3.637254017	3.693823008	3.776578379	3.761597781	3.666469844	8.018394633	3.591686423	3.678617868	7.006596282	3.783503253	4.062905159	3.774175493	3.57759227	6.37967898	3.724746816	3.449846471	3.939950766	3.839420822	3.511150532	3.918897141	3.668628168	3.492149841	3.783503253	3.834934204	6.322438207	4.111847948	3.441271269	3.731182744	3.733664017	3.820819879	3.578963545	3.879022901	3.822351266	3.531474716	3.933282904	4.060017722	3.573939049
1554804_a_at	5.624580266	5.836566925	5.704182088	5.817844811	5.615059892	5.579894331	5.572285329	6.14771735	5.550068247	5.762336099	5.969810456	5.759578121	6.043891707	5.847638679	6.184809539	5.576682228	5.592195311	6.037746061	6.098522818	5.887380951	5.708912673	5.546602188	5.907561912	5.654763389	5.970714	5.762733413	5.915481839	5.700462242	5.819083131	5.699340962	5.424627702	5.398620928	5.46442604	5.716978584	5.588296817	6.109394521	5.529974144	5.522262835	5.669934514	5.766215159	5.843471737	5.67967992	5.901917418	5.376062033	5.923442986	5.892079233	5.672024805	5.921050369	5.838350017	6.118060014	6.002280365	5.978959083	5.701213811	5.858364803	5.537781752	5.9246382	6.082636107	5.489813899	5.214439882	6.192800449	5.584410293	5.663505281
1554805_at	3.458345848	3.624823095	4.176045887	3.79487968	3.676973438	3.821868149	3.789814373	3.735349188	3.590640724	3.959888783	3.659301351	3.561576034	3.72519926	3.66413977	3.783992472	3.432225609	3.740931204	3.826198151	3.499445285	3.474504457	3.622146208	4.031021829	3.737627846	3.843414803	3.779604669	3.645632469	3.796195101	3.600137844	3.496017995	3.604192394	3.622019589	3.834294947	3.794353403	3.478960788	4.258036953	4.208839581	3.791423	3.791623434	3.880689157	3.300054693	3.846833515	3.728037975	3.505954302	4.134314827	3.909815766	3.708581184	3.495385161	3.532232659	3.835779061	4.048658432	3.75710244	3.83780554	3.74163421	3.685059423	3.483374856	3.533260668	3.686294169	3.7204257	3.405942725	3.777068978	3.768203834	3.718483643
1554806_a_at	7.633132948	6.985450734	7.24548861	7.764094525	7.567145862	7.232368115	7.397959213	7.425873705	7.152147068	7.14967196	7.463309963	7.567857713	7.607607414	7.40075687	6.979334699	7.677137048	7.517587037	7.061817495	7.704301921	7.057388631	7.178304215	6.641236669	7.12944543	7.056935885	7.054552739	7.276901109	7.593193492	8.027480733	6.822829161	6.711114576	7.085723335	5.962313917	7.697261046	7.632285985	7.749453635	7.183714042	7.534117978	7.846059542	7.506278215	7.31084172	7.298195992	7.087337078	7.335946484	7.186015407	7.727477317	7.808757125	7.701392086	7.628577766	6.916166837	7.408304753	7.048939889	7.913286101	8.134722654	7.43664823	7.216051153	7.614604987	7.553471964	7.162792397	7.556118906	7.46978612	7.304499985	7.42413704
1554807_a_at	5.49692038	4.241955685	3.454273721	4.625171269	4.714597128	5.065566479	4.228029151	4.557617956	4.225479319	3.996486718	4.254917188	4.501416191	3.838317186	4.298704235	3.966054888	3.911139344	4.889634447	4.264694302	7.284968815	4.048881954	4.044955314	5.762397866	4.294508872	4.081172323	4.313873381	3.66328431	4.159339786	3.604691574	4.284335701	5.219906432	4.317455929	4.195037064	4.296479735	5.960548835	4.11536232	3.962664785	4.755077051	4.375313911	5.622414515	5.136798192	3.249315316	4.547832967	4.315571127	3.928926318	5.456996088	3.882201302	4.169997653	4.420107604	3.751827671	4.642997827	3.750779531	4.753252593	4.123786246	4.970839779	4.295958816	3.814902812	4.856143019	4.18107696	4.351832524	5.98895641	3.700141231	3.763562638
